weather_key,temperature,dew_point,humidity,wind_speed,wind_direction_degrees,wind_direction,visibility,pressure,weather_condition,fog,rain,snow,hail,thunder,tornado,weather_date,weather_time
2016/04/01 16:51:00,23.0,3.9,44.0,11.5,30,NNE,10.0,30.14,Clear,No,No,No,No,No,No,2016/04/01,16:51:00
2016/04/01 17:51:00,21.0,3.0,46.0,12.7,20,NNE,10.0,30.18,Clear,No,No,No,No,No,No,2016/04/01,17:51:00
2016/04/01 18:51:00,19.9,1.0,44.0,,0,North,10.0,30.23,Clear,No,No,No,No,No,No,2016/04/01,18:51:00
2016/04/01 19:51:00,19.0,1.9,47.0,12.7,10,North,10.0,30.27,Overcast,No,No,No,No,No,No,2016/04/01,19:51:00
2016/04/01 20:51:00,18.0,1.9,50.0,10.4,360,North,10.0,30.29,Partly Cloudy,No,No,No,No,No,No,2016/04/01,20:51:00
2016/04/01 21:51:00,17.1,0.0,47.0,9.2,350,North,10.0,30.32,Clear,No,No,No,No,No,No,2016/04/01,21:51:00
2016/04/02 00:27:00,57.9,53.1,84.0,4.6,0,Variable,10.0,29.92,Overcast,No,No,No,No,No,No,2016/04/02,00:27:00
2016/04/02 00:51:00,57.9,53.1,84.0,0.0,0,North,10.0,29.89,Overcast,No,No,No,No,No,No,2016/04/02,00:51:00
2016/04/02 01:51:00,57.9,53.1,84.0,3.5,220,SW,10.0,29.89,Overcast,No,No,No,No,No,No,2016/04/02,01:51:00
2016/04/02 02:43:00,57.9,53.1,84.0,4.6,240,WSW,10.0,29.91,Overcast,No,No,No,No,No,No,2016/04/02,02:43:00
2016/04/02 02:51:00,57.9,53.1,84.0,4.6,0,Variable,10.0,29.88,Overcast,No,No,No,No,No,No,2016/04/02,02:51:00
2016/04/02 03:51:00,57.9,54.0,87.0,6.9,220,SW,10.0,29.87,Overcast,No,No,No,No,No,No,2016/04/02,03:51:00
2016/04/02 04:31:00,57.9,54.0,87.0,5.8,0,Variable,10.0,29.88,Overcast,No,No,No,No,No,No,2016/04/02,04:31:00
2016/04/02 04:51:00,57.9,55.0,90.0,6.9,0,Variable,10.0,29.86,Overcast,No,No,No,No,No,No,2016/04/02,04:51:00
2016/04/02 05:51:00,57.0,55.0,93.0,5.8,250,WSW,5.0,29.87,Overcast,No,No,No,No,No,No,2016/04/02,05:51:00
2016/04/02 06:27:00,55.9,54.0,93.0,6.9,290,WNW,2.5,29.9,Overcast,No,No,No,No,No,No,2016/04/02,06:27:00
2016/04/02 06:42:00,55.9,54.0,93.0,3.5,270,West,3.0,29.91,Overcast,No,No,No,No,No,No,2016/04/02,06:42:00
2016/04/02 06:51:00,55.9,54.0,93.0,3.5,280,West,4.0,29.88,Overcast,No,No,No,No,No,No,2016/04/02,06:51:00
2016/04/02 07:22:00,55.9,53.1,90.0,5.8,0,Variable,7.0,29.93,Overcast,No,No,No,No,No,No,2016/04/02,07:22:00
2016/04/02 07:47:00,55.4,53.6,94.0,11.5,310,NW,9.0,29.96,Overcast,No,No,No,No,No,No,2016/04/02,07:47:00
2016/04/02 07:51:00,54.0,50.0,86.0,8.1,310,NW,9.0,29.95,Overcast,No,No,No,No,No,No,2016/04/02,07:51:00
2016/04/02 08:00:00,52.0,43.0,71.0,4.6,0,Variable,10.0,29.98,Overcast,No,No,No,No,No,No,2016/04/02,08:00:00
2016/04/02 08:42:00,51.1,41.0,68.0,9.2,310,NW,10.0,30.01,Overcast,No,No,No,No,No,No,2016/04/02,08:42:00
2016/04/02 08:51:00,51.1,41.0,68.0,5.8,300,WNW,10.0,29.99,Overcast,No,No,No,No,No,No,2016/04/02,08:51:00
2016/04/02 09:51:00,52.0,36.0,54.0,3.5,0,Variable,10.0,30.01,Overcast,No,No,No,No,No,No,2016/04/02,09:51:00
2016/04/02 10:51:00,52.0,34.0,50.0,10.4,310,NW,10.0,30.02,Mostly Cloudy,No,No,No,No,No,No,2016/04/02,10:51:00
2016/04/02 11:51:00,53.1,34.0,48.0,6.9,0,Variable,10.0,30.01,Mostly Cloudy,No,No,No,No,No,No,2016/04/02,11:51:00
2016/04/02 12:51:00,52.0,33.1,49.0,3.5,0,Variable,10.0,30.0,Overcast,No,No,No,No,No,No,2016/04/02,12:51:00
2016/04/02 13:51:00,51.1,30.9,46.0,9.2,310,NW,10.0,30.01,Overcast,No,No,No,No,No,No,2016/04/02,13:51:00
2016/04/02 14:51:00,51.1,32.0,48.0,0.0,0,North,10.0,30.0,Mostly Cloudy,No,No,No,No,No,No,2016/04/02,14:51:00
2016/04/02 15:51:00,51.1,30.9,46.0,8.1,360,North,10.0,30.01,Overcast,No,No,No,No,No,No,2016/04/02,15:51:00
2016/04/02 16:51:00,50.0,28.9,44.0,0.0,0,North,10.0,30.03,Overcast,No,No,No,No,No,No,2016/04/02,16:51:00
2016/04/02 17:51:00,50.0,28.0,43.0,4.6,300,WNW,10.0,30.06,Overcast,No,No,No,No,No,No,2016/04/02,17:51:00
2016/04/02 18:51:00,48.9,28.0,44.0,3.5,0,Variable,10.0,30.07,Overcast,No,No,No,No,No,No,2016/04/02,18:51:00
2016/04/02 19:51:00,48.9,28.0,44.0,0.0,0,North,10.0,30.06,Overcast,No,No,No,No,No,No,2016/04/02,19:51:00
2016/04/02 20:51:00,46.9,30.0,52.0,9.2,10,North,10.0,30.07,Light Rain,No,Yes,No,No,No,No,2016/04/02,20:51:00
2016/04/02 21:51:00,46.0,28.9,51.0,9.2,50,NE,10.0,30.08,Overcast,No,No,No,No,No,No,2016/04/02,21:51:00
2016/04/02 22:51:00,44.1,28.0,53.0,11.5,30,NNE,10.0,30.06,Light Rain,No,Yes,No,No,No,No,2016/04/02,22:51:00
2016/04/02 23:51:00,44.1,26.1,49.0,12.7,20,NNE,10.0,30.06,Overcast,No,No,No,No,No,No,2016/04/02,23:51:00
2016/04/03 00:51:00,33.1,19.9,59.0,0.0,0,North,7.0,30.17,Overcast,No,No,No,No,No,No,2016/04/03,00:51:00
2016/04/03 01:29:00,32.0,23.0,69.0,0.0,0,North,6.0,30.18,Haze,No,No,No,No,No,No,2016/04/03,01:29:00
2016/04/03 01:51:00,32.0,25.0,75.0,0.0,0,North,4.0,30.16,Haze,No,No,No,No,No,No,2016/04/03,01:51:00
2016/04/03 02:31:00,30.9,25.0,79.0,0.0,0,North,2.0,30.18,Light Snow,No,No,Yes,No,No,No,2016/04/03,02:31:00
2016/04/03 02:44:00,30.9,26.1,82.0,3.5,10,North,1.2,30.17,Light Snow,No,No,Yes,No,No,No,2016/04/03,02:44:00
2016/04/03 02:51:00,30.9,26.1,82.0,4.6,10,North,1.0,30.15,Light Snow,No,No,Yes,No,No,No,2016/04/03,02:51:00
2016/04/03 03:26:00,30.9,27.0,85.0,4.6,40,NE,1.8,30.16,Light Snow,No,No,Yes,No,No,No,2016/04/03,03:26:00
2016/04/03 03:47:00,30.2,26.6,86.0,4.6,0,Variable,2.5,30.15,Light Snow,No,No,Yes,No,No,No,2016/04/03,03:47:00
2016/04/03 03:51:00,30.9,26.1,82.0,9.2,70,ENE,2.5,30.13,Light Snow,No,No,Yes,No,No,No,2016/04/03,03:51:00
2016/04/03 03:57:00,30.9,26.1,82.0,4.6,70,ENE,1.8,30.15,Light Snow,No,No,Yes,No,No,No,2016/04/03,03:57:00
2016/04/03 04:10:00,30.9,26.1,82.0,0.0,0,North,1.0,30.15,Light Snow,No,No,Yes,No,No,No,2016/04/03,04:10:00
2016/04/03 04:39:00,30.9,26.1,82.0,5.8,0,Variable,1.0,30.14,Light Snow,No,No,Yes,No,No,No,2016/04/03,04:39:00
2016/04/03 04:46:00,30.0,25.0,82.0,6.9,0,Variable,1.2,30.12,Light Snow,No,No,Yes,No,No,No,2016/04/03,04:46:00
2016/04/03 04:53:00,30.9,26.1,82.0,5.8,70,ENE,1.0,30.14,Light Snow,No,No,Yes,No,No,No,2016/04/03,04:53:00
2016/04/03 05:02:00,30.0,26.1,85.0,9.2,60,ENE,2.0,30.14,Light Snow,No,No,Yes,No,No,No,2016/04/03,05:02:00
2016/04/03 05:07:00,30.9,26.1,82.0,6.9,60,ENE,2.5,30.14,Light Snow,No,No,Yes,No,No,No,2016/04/03,05:07:00
2016/04/03 05:14:00,30.9,26.1,82.0,8.1,70,ENE,2.5,30.14,Light Snow,No,No,Yes,No,No,No,2016/04/03,05:14:00
2016/04/03 05:28:00,30.0,25.0,82.0,9.2,70,ENE,1.8,30.14,Light Snow,No,No,Yes,No,No,No,2016/04/03,05:28:00
2016/04/03 05:42:00,30.0,25.0,82.0,10.4,70,ENE,2.0,30.14,Light Snow,No,No,Yes,No,No,No,2016/04/03,05:42:00
2016/04/03 05:51:00,30.0,25.0,82.0,12.7,60,ENE,2.5,30.12,Light Snow,No,No,Yes,No,No,No,2016/04/03,05:51:00
2016/04/03 06:06:00,30.0,24.1,79.0,8.1,60,ENE,2.5,30.15,Light Snow,No,No,Yes,No,No,No,2016/04/03,06:06:00
2016/04/03 06:18:00,30.0,25.0,82.0,6.9,0,Variable,2.0,30.15,Light Snow,No,No,Yes,No,No,No,2016/04/03,06:18:00
2016/04/03 06:47:00,30.2,24.8,80.0,6.9,90,East,1.8,30.16,Light Snow,No,No,Yes,No,No,No,2016/04/03,06:47:00
2016/04/03 06:51:00,30.0,24.1,79.0,9.2,50,NE,1.5,30.14,Light Snow,No,No,Yes,No,No,No,2016/04/03,06:51:00
2016/04/03 07:16:00,30.0,24.1,79.0,8.1,90,East,3.0,30.17,Haze,No,No,No,No,No,No,2016/04/03,07:16:00
2016/04/03 07:38:00,30.9,24.1,76.0,8.1,80,East,2.5,30.17,Haze,No,No,No,No,No,No,2016/04/03,07:38:00
2016/04/03 07:48:00,30.2,24.8,80.0,10.4,60,ENE,1.0,30.16,Light Snow,No,No,Yes,No,No,No,2016/04/03,07:48:00
2016/04/03 07:51:00,30.9,25.0,79.0,6.9,70,ENE,1.0,30.15,Light Snow,No,No,Yes,No,No,No,2016/04/03,07:51:00
2016/04/03 07:58:00,30.0,25.0,82.0,6.9,0,Variable,0.8,30.17,Light Snow,No,No,Yes,No,No,No,2016/04/03,07:58:00
2016/04/03 08:51:00,30.0,25.0,82.0,12.7,70,ENE,0.8,30.14,Light Snow,No,No,Yes,No,No,No,2016/04/03,08:51:00
2016/04/03 09:15:00,30.0,25.0,82.0,8.1,50,NE,1.2,30.16,Light Snow,No,No,Yes,No,No,No,2016/04/03,09:15:00
2016/04/03 09:25:00,30.0,25.0,82.0,8.1,60,ENE,1.5,30.15,Light Snow,No,No,Yes,No,No,No,2016/04/03,09:25:00
2016/04/03 09:43:00,30.0,25.0,82.0,11.5,60,ENE,0.8,30.15,Light Snow,No,No,Yes,No,No,No,2016/04/03,09:43:00
2016/04/03 09:51:00,30.0,25.0,82.0,12.7,50,NE,0.8,30.13,Light Snow,No,No,Yes,No,No,No,2016/04/03,09:51:00
2016/04/03 10:06:00,30.0,24.1,79.0,10.4,40,NE,1.5,30.14,Light Snow,No,No,Yes,No,No,No,2016/04/03,10:06:00
2016/04/03 10:16:00,30.0,24.1,79.0,12.7,50,NE,2.5,30.14,Haze,No,No,No,No,No,No,2016/04/03,10:16:00
2016/04/03 10:28:00,30.9,25.0,79.0,9.2,60,ENE,1.2,30.13,Light Snow,No,No,Yes,No,No,No,2016/04/03,10:28:00
2016/04/03 10:43:00,30.0,25.0,82.0,9.2,50,NE,0.8,30.13,Light Snow,No,No,Yes,No,No,No,2016/04/03,10:43:00
2016/04/03 10:51:00,30.0,25.0,82.0,11.5,40,NE,0.8,30.11,Light Snow,No,No,Yes,No,No,No,2016/04/03,10:51:00
2016/04/03 11:04:00,30.9,25.0,79.0,5.8,70,ENE,1.2,30.13,Light Snow,No,No,Yes,No,No,No,2016/04/03,11:04:00
2016/04/03 11:18:00,30.9,25.0,79.0,11.5,50,NE,2.5,30.12,Light Snow,No,No,Yes,No,No,No,2016/04/03,11:18:00
2016/04/03 11:26:00,30.9,24.1,76.0,10.4,70,ENE,4.0,30.12,Haze,No,No,No,No,No,No,2016/04/03,11:26:00
2016/04/03 11:51:00,32.0,25.0,75.0,10.4,50,NE,10.0,30.09,Overcast,No,No,No,No,No,No,2016/04/03,11:51:00
2016/04/03 12:51:00,34.0,24.1,67.0,11.5,50,NE,10.0,30.05,Overcast,No,No,No,No,No,No,2016/04/03,12:51:00
2016/04/03 13:51:00,35.1,23.0,61.0,8.1,20,NNE,10.0,30.03,Overcast,No,No,No,No,No,No,2016/04/03,13:51:00
2016/04/03 14:22:00,36.0,21.9,57.0,11.5,40,NE,10.0,30.04,Overcast,No,No,No,No,No,No,2016/04/03,14:22:00
2016/04/03 14:51:00,37.0,21.0,52.0,10.4,40,NE,10.0,30.01,Overcast,No,No,No,No,No,No,2016/04/03,14:51:00
2016/04/03 15:51:00,39.0,21.0,49.0,10.4,20,NNE,10.0,30.0,Clear,No,No,No,No,No,No,2016/04/03,15:51:00
2016/04/03 16:51:00,39.0,19.0,45.0,11.5,40,NE,10.0,30.0,Clear,No,No,No,No,No,No,2016/04/03,16:51:00
2016/04/03 17:51:00,37.9,18.0,45.0,10.4,360,North,10.0,30.01,Clear,No,No,No,No,No,No,2016/04/03,17:51:00
2016/04/03 18:51:00,37.0,17.1,44.0,8.1,10,North,10.0,30.02,Clear,No,No,No,No,No,No,2016/04/03,18:51:00
2016/04/03 19:51:00,36.0,16.0,44.0,9.2,20,NNE,10.0,30.04,Clear,No,No,No,No,No,No,2016/04/03,19:51:00
2016/04/03 20:51:00,35.1,17.1,48.0,6.9,0,Variable,10.0,30.05,Clear,No,No,No,No,No,No,2016/04/03,20:51:00
2016/04/03 21:51:00,34.0,15.1,46.0,10.4,20,NNE,10.0,30.07,Clear,No,No,No,No,No,No,2016/04/03,21:51:00
2016/04/03 22:51:00,34.0,14.0,44.0,9.2,20,NNE,10.0,30.09,Clear,No,No,No,No,No,No,2016/04/03,22:51:00
2016/04/03 23:51:00,33.1,15.1,48.0,8.1,350,North,10.0,30.1,Clear,No,No,No,No,No,No,2016/04/03,23:51:00
2016/04/04 01:51:00,37.0,15.1,41.0,6.9,60,ENE,10.0,30.04,Overcast,No,No,No,No,No,No,2016/04/04,01:51:00
2016/04/04 02:51:00,36.0,14.0,41.0,6.9,0,Variable,10.0,30.01,Overcast,No,No,No,No,No,No,2016/04/04,02:51:00
2016/04/04 03:51:00,36.0,15.1,43.0,8.1,110,ESE,10.0,29.99,Mostly Cloudy,No,No,No,No,No,No,2016/04/04,03:51:00
2016/04/04 04:51:00,37.0,18.0,46.0,9.2,110,ESE,10.0,29.96,Overcast,No,No,No,No,No,No,2016/04/04,04:51:00
2016/04/04 05:51:00,37.9,21.0,51.0,6.9,0,Variable,10.0,29.94,Overcast,No,No,No,No,No,No,2016/04/04,05:51:00
2016/04/04 06:51:00,37.0,24.1,59.0,5.8,0,Variable,4.0,29.92,Light Snow,No,No,Yes,No,No,No,2016/04/04,06:51:00
2016/04/04 07:51:00,39.0,30.9,73.0,4.6,60,ENE,9.0,29.91,Light Rain,No,Yes,No,No,No,No,2016/04/04,07:51:00
2016/04/04 08:51:00,39.0,33.1,79.0,5.8,0,Variable,10.0,29.87,Light Rain,No,Yes,No,No,No,No,2016/04/04,08:51:00
2016/04/04 09:00:00,,,,,0,North,,,Unknown,No,No,No,No,No,No,2016/04/04,09:00:00
2016/04/04 09:51:00,39.9,34.0,79.0,0.0,0,North,5.0,29.85,Light Rain,No,Yes,No,No,No,No,2016/04/04,09:51:00
2016/04/04 10:51:00,43.0,35.6,75.0,3.5,40,NE,9.0,29.83,Mostly Cloudy,No,No,No,No,No,No,2016/04/04,10:51:00
2016/04/04 11:51:00,43.0,37.9,82.0,4.6,30,NNE,4.0,29.82,Light Rain,No,Yes,No,No,No,No,2016/04/04,11:51:00
2016/04/04 12:51:00,43.0,39.9,89.0,4.6,0,Variable,4.0,29.81,Light Rain,No,Yes,No,No,No,No,2016/04/04,12:51:00
2016/04/04 13:51:00,43.0,39.9,89.0,4.6,40,NE,5.0,29.8,Light Rain,No,Yes,No,No,No,No,2016/04/04,13:51:00
2016/04/04 14:51:00,44.1,41.0,89.0,4.6,40,NE,1.5,29.81,Rain,No,Yes,No,No,No,No,2016/04/04,14:51:00
2016/04/04 15:51:00,44.1,41.0,89.0,5.8,50,NE,2.0,29.8,Light Rain,No,Yes,No,No,No,No,2016/04/04,15:51:00
2016/04/04 16:51:00,41.0,37.9,89.0,6.9,60,ENE,2.5,29.82,Rain,No,Yes,No,No,No,No,2016/04/04,16:51:00
2016/04/04 17:51:00,39.0,36.0,89.0,9.2,50,NE,4.0,29.84,Light Rain,No,Yes,No,No,No,No,2016/04/04,17:51:00
2016/04/04 18:51:00,36.0,32.0,86.0,12.7,10,North,10.0,29.9,Overcast,No,No,No,No,No,No,2016/04/04,18:51:00
2016/04/04 19:51:00,34.0,30.0,85.0,9.2,20,NNE,10.0,29.95,Overcast,No,No,No,No,No,No,2016/04/04,19:51:00
2016/04/04 20:51:00,33.1,27.0,78.0,11.5,30,NNE,10.0,29.99,Overcast,No,No,No,No,No,No,2016/04/04,20:51:00
2016/04/04 21:51:00,33.1,26.1,75.0,9.2,30,NNE,10.0,30.0,Overcast,No,No,No,No,No,No,2016/04/04,21:51:00
2016/04/04 22:51:00,32.0,24.1,73.0,9.2,10,North,10.0,30.04,Overcast,No,No,No,No,No,No,2016/04/04,22:51:00
2016/04/04 23:51:00,30.9,23.0,72.0,5.8,0,Variable,10.0,30.06,Overcast,No,No,No,No,No,No,2016/04/04,23:51:00
2016/04/05 00:51:00,51.1,48.0,89.0,0.0,0,North,5.0,29.82,Overcast,No,No,No,No,No,No,2016/04/05,00:51:00
2016/04/05 01:26:00,51.1,48.0,89.0,0.0,0,North,3.0,29.83,Overcast,No,No,No,No,No,No,2016/04/05,01:26:00
2016/04/05 01:51:00,51.1,48.0,89.0,4.6,0,Variable,4.0,29.81,Overcast,No,No,No,No,No,No,2016/04/05,01:51:00
2016/04/05 02:08:00,50.0,48.0,93.0,3.5,0,Variable,6.0,29.83,Overcast,No,No,No,No,No,No,2016/04/05,02:08:00
2016/04/05 02:51:00,50.0,46.9,89.0,4.6,90,East,5.0,29.81,Overcast,No,No,No,No,No,No,2016/04/05,02:51:00
2016/04/05 03:51:00,50.0,46.9,89.0,0.0,0,North,7.0,29.81,Overcast,No,No,No,No,No,No,2016/04/05,03:51:00
2016/04/05 04:13:00,50.0,46.0,86.0,5.8,0,Variable,10.0,29.82,Overcast,No,No,No,No,No,No,2016/04/05,04:13:00
2016/04/05 04:48:00,50.0,44.6,82.0,6.9,0,Variable,10.0,29.83,Overcast,No,No,No,No,No,No,2016/04/05,04:48:00
2016/04/05 04:51:00,50.0,45.0,83.0,5.8,80,East,10.0,29.8,Overcast,No,No,No,No,No,No,2016/04/05,04:51:00
2016/04/05 04:58:00,50.0,43.0,77.0,3.5,0,Variable,10.0,29.82,Overcast,No,No,No,No,No,No,2016/04/05,04:58:00
2016/04/05 05:51:00,50.0,44.1,80.0,9.2,60,ENE,10.0,29.8,Overcast,No,No,No,No,No,No,2016/04/05,05:51:00
2016/04/05 06:42:00,48.9,44.1,83.0,9.2,80,East,6.0,29.82,Light Rain,No,Yes,No,No,No,No,2016/04/05,06:42:00
2016/04/05 06:51:00,48.9,45.0,86.0,6.9,0,Variable,3.0,29.81,Light Rain,No,Yes,No,No,No,No,2016/04/05,06:51:00
2016/04/05 07:37:00,48.9,45.0,86.0,4.6,70,ENE,10.0,29.84,Overcast,No,No,No,No,No,No,2016/04/05,07:37:00
2016/04/05 07:51:00,50.0,45.0,83.0,6.9,70,ENE,10.0,29.81,Overcast,No,No,No,No,No,No,2016/04/05,07:51:00
2016/04/05 08:51:00,51.1,44.1,77.0,6.9,0,Variable,10.0,29.8,Overcast,No,No,No,No,No,No,2016/04/05,08:51:00
2016/04/05 09:51:00,51.1,43.0,74.0,12.7,60,ENE,10.0,29.8,Overcast,No,No,No,No,No,No,2016/04/05,09:51:00
2016/04/05 10:51:00,51.1,43.0,74.0,13.8,60,ENE,10.0,29.8,Overcast,No,No,No,No,No,No,2016/04/05,10:51:00
2016/04/05 11:12:00,50.0,44.1,80.0,11.5,70,ENE,9.0,29.82,Overcast,No,No,No,No,No,No,2016/04/05,11:12:00
2016/04/05 11:51:00,50.0,45.0,83.0,11.5,70,ENE,9.0,29.78,Overcast,No,No,No,No,No,No,2016/04/05,11:51:00
2016/04/05 12:51:00,50.0,44.1,80.0,13.8,70,ENE,10.0,29.77,Overcast,No,No,No,No,No,No,2016/04/05,12:51:00
2016/04/05 13:51:00,50.0,44.1,80.0,8.1,70,ENE,8.0,29.76,Overcast,No,No,No,No,No,No,2016/04/05,13:51:00
2016/04/05 14:51:00,48.9,44.1,83.0,11.5,60,ENE,7.0,29.73,Overcast,No,No,No,No,No,No,2016/04/05,14:51:00
2016/04/05 15:37:00,50.0,43.0,77.0,10.4,70,ENE,10.0,29.76,Overcast,No,No,No,No,No,No,2016/04/05,15:37:00
2016/04/05 15:51:00,51.1,43.0,74.0,12.7,70,ENE,10.0,29.73,Overcast,No,No,No,No,No,No,2016/04/05,15:51:00
2016/04/05 16:41:00,50.0,45.0,83.0,9.2,60,ENE,10.0,29.74,Overcast,No,No,No,No,No,No,2016/04/05,16:41:00
2016/04/05 16:51:00,50.0,45.0,83.0,6.9,80,East,9.0,29.72,Overcast,No,No,No,No,No,No,2016/04/05,16:51:00
2016/04/05 16:58:00,50.0,45.0,83.0,4.6,0,Variable,9.0,29.74,Overcast,No,No,No,No,No,No,2016/04/05,16:58:00
2016/04/05 17:38:00,50.0,46.0,86.0,6.9,90,East,7.0,29.75,Light Rain,No,Yes,No,No,No,No,2016/04/05,17:38:00
2016/04/05 17:48:00,50.0,44.6,82.0,9.2,60,ENE,8.0,29.74,Light Rain,No,Yes,No,No,No,No,2016/04/05,17:48:00
2016/04/05 17:51:00,50.0,46.0,86.0,12.7,70,ENE,9.0,29.72,Overcast,No,No,No,No,No,No,2016/04/05,17:51:00
2016/04/05 18:18:00,50.0,46.0,86.0,6.9,50,NE,8.0,29.75,Overcast,No,No,No,No,No,No,2016/04/05,18:18:00
2016/04/05 18:51:00,50.0,46.9,89.0,4.6,30,NNE,4.0,29.73,Overcast,No,No,No,No,No,No,2016/04/05,18:51:00
2016/04/05 19:48:00,50.0,46.4,87.0,9.2,60,ENE,8.0,29.76,Overcast,No,No,No,No,No,No,2016/04/05,19:48:00
2016/04/05 19:51:00,50.0,46.0,86.0,9.2,60,ENE,9.0,29.74,Overcast,No,No,No,No,No,No,2016/04/05,19:51:00
2016/04/05 20:51:00,50.0,44.1,80.0,11.5,50,NE,10.0,29.75,Overcast,No,No,No,No,No,No,2016/04/05,20:51:00
2016/04/05 21:51:00,50.0,42.1,74.0,10.4,50,NE,10.0,29.76,Overcast,No,No,No,No,No,No,2016/04/05,21:51:00
2016/04/05 22:51:00,48.9,41.0,74.0,8.1,50,NE,10.0,29.74,Overcast,No,No,No,No,No,No,2016/04/05,22:51:00
2016/04/05 23:51:00,48.9,41.0,74.0,10.4,50,NE,10.0,29.74,Overcast,No,No,No,No,No,No,2016/04/05,23:51:00
2016/04/06 00:51:00,66.9,60.1,79.0,0.0,0,North,8.0,30.04,Overcast,No,No,No,No,No,No,2016/04/06,00:51:00
2016/04/06 01:51:00,66.9,61.0,81.0,0.0,0,North,8.0,30.03,Overcast,No,No,No,No,No,No,2016/04/06,01:51:00
2016/04/06 02:51:00,68.0,62.1,81.0,0.0,0,North,7.0,30.01,Overcast,No,No,No,No,No,No,2016/04/06,02:51:00
2016/04/06 03:51:00,68.0,62.1,81.0,0.0,0,North,7.0,30.01,Overcast,No,No,No,No,No,No,2016/04/06,03:51:00
2016/04/06 04:51:00,66.9,62.1,84.0,0.0,0,North,7.0,30.01,Overcast,No,No,No,No,No,No,2016/04/06,04:51:00
2016/04/06 05:51:00,68.0,63.0,84.0,0.0,0,North,6.0,30.01,Haze,No,No,No,No,No,No,2016/04/06,05:51:00
2016/04/06 06:40:00,68.0,64.0,87.0,4.6,0,Variable,5.0,30.04,Scattered Clouds,No,No,No,No,No,No,2016/04/06,06:40:00
2016/04/06 06:51:00,69.1,64.0,84.0,3.5,270,West,4.0,30.02,Haze,No,No,No,No,No,No,2016/04/06,06:51:00
2016/04/06 07:51:00,70.0,64.0,81.0,4.6,260,West,5.0,30.03,Haze,No,No,No,No,No,No,2016/04/06,07:51:00
2016/04/06 08:17:00,71.1,64.0,78.0,0.0,0,North,5.0,30.05,Haze,No,No,No,No,No,No,2016/04/06,08:17:00
2016/04/06 08:24:00,72.0,64.0,76.0,0.0,0,North,5.0,30.05,Haze,No,No,No,No,No,No,2016/04/06,08:24:00
2016/04/06 08:51:00,72.0,64.0,76.0,3.5,270,West,5.0,30.02,Haze,No,No,No,No,No,No,2016/04/06,08:51:00
2016/04/06 09:51:00,73.9,64.0,71.0,5.8,250,WSW,5.0,30.01,Haze,No,No,No,No,No,No,2016/04/06,09:51:00
2016/04/06 10:51:00,75.0,64.9,71.0,3.5,0,Variable,6.0,30.01,Haze,No,No,No,No,No,No,2016/04/06,10:51:00
2016/04/06 11:51:00,78.1,66.0,66.0,0.0,0,North,6.0,29.99,Haze,No,No,No,No,No,No,2016/04/06,11:51:00
2016/04/06 12:51:00,80.1,64.0,58.0,3.5,0,Variable,7.0,29.97,Partly Cloudy,No,No,No,No,No,No,2016/04/06,12:51:00
2016/04/06 13:51:00,82.0,64.9,56.0,0.0,0,North,7.0,29.96,Scattered Clouds,No,No,No,No,No,No,2016/04/06,13:51:00
2016/04/06 14:51:00,80.1,64.0,58.0,0.0,0,North,6.0,29.95,Haze,No,No,No,No,No,No,2016/04/06,14:51:00
2016/04/06 15:51:00,82.9,64.9,54.0,4.6,0,Variable,6.0,29.92,Haze,No,No,No,No,No,No,2016/04/06,15:51:00
2016/04/06 16:51:00,79.0,64.0,60.0,5.8,0,Variable,7.0,29.91,Scattered Clouds,No,No,No,No,No,No,2016/04/06,16:51:00
2016/04/06 17:51:00,75.9,63.0,64.0,8.1,160,SSE,6.0,29.91,Haze,No,No,No,No,No,No,2016/04/06,17:51:00
2016/04/06 18:51:00,75.0,64.0,69.0,0.0,0,North,7.0,29.92,Overcast,No,No,No,No,No,No,2016/04/06,18:51:00
2016/04/06 19:04:00,72.0,64.9,78.0,3.5,0,Variable,1.8,29.96,Rain,No,Yes,No,No,No,No,2016/04/06,19:04:00
2016/04/06 19:15:00,70.0,66.9,90.0,0.0,0,North,0.8,29.96,Heavy Rain,No,Yes,No,No,No,No,2016/04/06,19:15:00
2016/04/06 19:25:00,70.0,66.9,90.0,3.5,150,SSE,1.2,29.96,Rain,No,Yes,No,No,No,No,2016/04/06,19:25:00
2016/04/06 19:48:00,69.8,66.2,88.0,3.5,0,Variable,2.0,29.96,Overcast,No,No,No,No,No,No,2016/04/06,19:48:00
2016/04/06 19:51:00,69.1,66.9,93.0,3.5,0,Variable,2.5,29.94,Overcast,No,No,No,No,No,No,2016/04/06,19:51:00
2016/04/06 20:00:00,69.1,66.9,93.0,3.5,0,Variable,1.5,29.97,Rain,No,Yes,No,No,No,No,2016/04/06,20:00:00
2016/04/06 20:47:00,68.0,66.2,94.0,6.9,160,SSE,2.5,29.97,Light Rain,No,Yes,No,No,No,No,2016/04/06,20:47:00
2016/04/06 20:51:00,66.9,64.9,93.0,5.8,0,Variable,3.0,29.94,Light Rain,No,Yes,No,No,No,No,2016/04/06,20:51:00
2016/04/06 21:51:00,68.0,64.9,90.0,4.6,80,East,4.0,29.96,Overcast,No,No,No,No,No,No,2016/04/06,21:51:00
2016/04/06 22:51:00,66.0,63.0,90.0,0.0,0,North,6.0,29.94,Overcast,No,No,No,No,No,No,2016/04/06,22:51:00
